id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
1685,444,Mastercard,Debit,5084870986694899,44927,429,Yes,1,12233,43862,2020,No
2236,418,Visa,Debit,4892957791439455,40087,711,Yes,2,5216,39873,2009,No
639,418,Mastercard,Debit,5424759091285905,45536,971,Yes,2,9082,43831,2020,No
434,418,Discover,Credit,6037017552543620,45352,945,Yes,2,18100,43831,2020,No
1937,418,Visa,Credit,4474089244704703,43862,228,Yes,1,11100,43862,2020,No
5591,242,Visa,Debit,4635113983149325,45536,511,Yes,1,19158,40118,2010,No
5737,242,Mastercard,Debit,5431693041561231,43983,10,Yes,1,19788,43405,2018,No
1229,242,Mastercard,Debit,5000761209331079,44228,797,Yes,1,15259,40210,2010,No
2315,242,Mastercard,Debit,5250424530939349,44075,354,Yes,2,19728,41334,2013,No
4144,242,Visa,Debit,4060108859418722,40026,710,Yes,1,13530,38200,2011,No
2971,168,Mastercard,Debit,5417072753532786,43678,346,Yes,1,142,39569,2012,No
1377,960,Visa,Debit,4008395642072931,44440,740,Yes,1,16210,42767,2017,No
884,960,Visa,Credit,4641536059627815,43862,760,Yes,1,15200,43831,2020,No
640,960,Mastercard,Debit,5863465955533497,45200,577,Yes,2,24200,43831,2020,No
3351,1911,Mastercard,Debit (Prepaid),5958774087904387,39508,758,Yes,1,82,39234,2009,No
4801,1911,Visa,Debit,4756126690850860,43983,872,Yes,1,21057,40422,2010,No
4961,1911,Amex,Credit,360634127644380,44287,94,Yes,1,8900,37530,2012,No
964,1911,Visa,Debit,4146154993993961,44805,26,No,2,17789,35827,2019,No
3352,259,Mastercard,Debit,5738274444891252,45017,253,Yes,2,14388,39234,2007,No
4569,259,Visa,Debit,4992225653748607,45505,385,Yes,1,26582,38231,2005,No
358,259,Visa,Debit,4820068957704858,45047,694,Yes,1,21619,42370,2016,No
3814,300,Mastercard,Debit,5809580055839541,44166,908,Yes,1,32704,39264,2008,No
4494,1967,Mastercard,Debit (Prepaid),5369067205369598,41640,902,Yes,1,70,36039,2006,No
2243,1967,Amex,Credit,315253583009303,41000,103,No,1,23900,40238,2017,No
3367,1967,Visa,Debit,4738213924782743,44075,383,Yes,2,38120,39234,2011,No
5088,1967,Mastercard,Debit,5718325041563276,43525,487,Yes,1,5753,39356,2009,No
3463,434,Amex,Credit,386984033021293,44197,449,Yes,2,15500,40330,2012,No
885,434,Visa,Debit,4006144248025423,44652,423,Yes,2,21916,43831,2020,No
886,434,Visa,Debit,4400720809625437,43862,142,Yes,1,25579,43831,2020,No
1021,1076,Mastercard,Debit,5612519597863979,45108,575,Yes,1,16144,37653,2011,No
5742,1076,Mastercard,Debit,5085325105432052,45413,720,No,1,12535,43770,2019,No
3027,1076,Visa,Credit,4579975371658952,43983,13,Yes,2,7600,39934,2013,No
3858,1076,Mastercard,Debit,5288183247403846,43070,391,Yes,1,14514,39630,2008,No
2358,1076,Mastercard,Credit,5410016015074479,43831,674,Yes,2,7500,42430,2016,No
6033,723,Visa,Credit,4783560032101206,44896,606,Yes,2,9700,40513,2011,No
6071,723,Mastercard,Debit,5984424268414258,44228,794,No,1,18450,41244,2012,No
3368,723,Visa,Debit (Prepaid),4455523301338734,44317,617,Yes,1,65,39234,2008,No
232,723,Mastercard,Debit,5737194797232030,44958,310,Yes,2,13529,40179,2010,No
1206,723,Discover,Credit,6155749284043206,45261,616,Yes,1,10300,40210,2013,No
3524,1398,Mastercard,Credit,5061425671526062,44805,21,No,1,20100,40695,2012,No
200,1398,Mastercard,Debit (Prepaid),5446786190259541,45566,287,No,2,61,39814,2016,No
5222,1398,Visa,Credit,4784578119131333,43344,526,Yes,2,18100,40452,2010,No
4930,1398,Mastercard,Debit,5225250785593496,45627,71,Yes,2,34731,35704,2011,No
216,1398,Visa,Debit,4290693805811514,42614,32,Yes,1,23392,39814,2011,No
3008,1464,Mastercard,Debit (Prepaid),5930584948662061,43891,601,Yes,2,52,39934,2012,No
3677,1464,Mastercard,Debit,5357083238089201,43983,131,Yes,2,24129,37438,2018,No
3432,1505,Mastercard,Debit,5060989844010070,44228,181,No,1,27847,39965,2011,No
1686,1505,Mastercard,Credit,5197842817300174,44896,763,Yes,1,12100,43862,2020,No
2446,1130,Mastercard,Debit,5813380740656058,44228,778,Yes,1,15847,37712,2010,No
92,1130,Amex,Credit,366703189364969,45292,3,Yes,1,13500,38718,2010,No
4004,1130,Visa,Credit,4831171485300764,44743,704,Yes,2,11400,41091,2012,No
2667,62,Visa,Debit,4511173067957927,44774,468,Yes,2,5520,40269,2010,No
3369,62,Visa,Debit,4228336071745123,45078,445,No,1,1559,39234,2010,No
3262,62,Visa,Debit,4129299581714216,44713,296,Yes,2,11836,37773,2015,No
55,62,Mastercard,Debit,5966550024798424,45536,577,Yes,1,19211,37987,2015,No
5138,62,Visa,Debit,4984630717840065,43678,910,Yes,2,5909,39722,2012,No
2425,62,Visa,Debit,4888494328219559,43191,40,Yes,2,16410,36982,2011,No
5142,1623,Amex,Credit,336043262314937,43922,467,Yes,1,13300,40087,2009,No
4417,1623,Visa,Credit,4874803935373541,42309,840,Yes,2,9300,41487,2013,No
1687,1623,Mastercard,Credit,5430424247547757,43862,262,Yes,2,7200,43862,2020,No
6061,1416,Visa,Credit,4317393372526102,44743,837,Yes,1,11900,40878,2011,No
4891,1416,Visa,Credit,4959412347021856,45017,714,Yes,2,10500,42248,2015,No
2363,1416,Mastercard,Debit,5254338671695551,43313,492,Yes,1,14865,42795,2017,No
3779,1416,Mastercard,Debit,5694994900500570,43983,517,Yes,2,15298,38899,2009,No
3204,1416,Mastercard,Debit,5804559102457694,43983,32,Yes,1,23481,35217,2012,No
2951,1416,Visa,Credit,4093144761309722,44562,231,Yes,1,14700,39203,2014,No
3254,1416,Mastercard,Debit (Prepaid),5765279389616526,45474,43,Yes,2,47,37773,2013,No
4644,1416,Mastercard,Debit,5804202825966463,45139,21,Yes,1,22625,39326,2008,No
2160,1998,Visa,Debit (Prepaid),4969817527377037,44866,756,Yes,1,110,39142,2007,No
4892,1998,Visa,Debit,4138210173016904,44348,76,Yes,1,328,42248,2015,No
1258,1998,Visa,Credit,4573665962578726,44136,452,Yes,2,100,40210,2011,No
3263,1299,Visa,Credit,4515199158031467,44470,329,Yes,2,8800,37773,2016,No
3913,1299,Visa,Debit,4372530411325673,44136,694,Yes,1,3942,39995,2016,No
6010,303,Mastercard,Debit,5505845036892827,44470,658,Yes,1,32488,40513,2010,No
4194,303,Amex,Credit,387958574593201,44409,842,Yes,1,20000,39295,2020,No
149,303,Amex,Credit,336029900720764,44105,696,No,1,14500,39448,2011,No
4783,303,Mastercard,Debit,5064319723077999,44927,109,Yes,1,25900,40422,2010,No
984,303,Visa,Credit,4077302487318693,44562,537,Yes,1,14800,36557,2012,No
4824,303,Visa,Credit,4554398515333303,44958,112,Yes,2,15600,40787,2011,No
2122,1138,Mastercard,Debit (Prepaid),5579265768450761,43862,223,Yes,2,51,38777,2011,No
3139,1138,Visa,Credit,4103345732677836,44774,996,Yes,2,5600,41395,2013,No
5292,1138,Mastercard,Debit,5788572539288230,44197,352,Yes,2,13235,41913,2014,No
5801,1750,Visa,Debit (Prepaid),4999469198380755,44593,551,Yes,2,33,37956,2010,No
3714,1750,Mastercard,Debit,5117465520730134,43922,950,Yes,2,34675,38169,2018,No
4476,1117,Visa,Debit,4416198606646677,44166,143,Yes,1,19824,43313,2018,No
1162,1117,Visa,Debit,4101718321165426,43862,388,Yes,1,9827,39479,2009,No
3827,1322,Visa,Credit,4303989107608841,45474,515,Yes,2,9700,39264,2009,No
366,878,Amex,Credit,314664594016772,45047,957,Yes,2,5400,43101,2018,No
2770,878,Mastercard,Debit,5016370406985584,43160,313,Yes,1,12079,42826,2017,No
2290,609,Visa,Debit,4162004533229299,44013,851,Yes,2,19436,40603,2011,No
2892,609,Visa,Credit,4979556172920761,45505,507,Yes,2,10600,38473,2005,No
4215,609,Mastercard,Credit,5396816689935407,44986,414,Yes,1,9600,39295,2011,No
641,761,Mastercard,Debit,5269665726380864,43922,980,Yes,1,17500,43831,2020,No
1688,761,Mastercard,Debit,5190760062981855,43891,810,Yes,2,21797,43862,2020,No
1689,761,Mastercard,Credit,5705900872232418,44713,550,Yes,1,16700,43862,2020,No
409,761,Amex,Credit,318070021444265,44896,160,Yes,1,8800,43831,2020,No
4183,1313,Mastercard,Debit (Prepaid),5983193668955521,44317,265,Yes,2,87,38930,2016,No
4135,1313,Mastercard,Credit,5533719099929402,39326,945,Yes,2,6000,38200,2010,No
3750,1558,Visa,Debit,4836616684752344,44378,399,Yes,2,10182,38534,2011,No
4747,1558,Visa,Debit,4114768485287188,44986,234,Yes,1,2566,40057,2012,No
642,399,Mastercard,Debit,5104427511153647,44440,720,Yes,1,25693,43831,2020,No
4970,399,Mastercard,Debit,5034696278823231,44136,154,Yes,1,43122,37530,2011,No
3696,325,Mastercard,Debit,5416630687506723,44986,240,Yes,2,5793,37803,2013,No
5035,325,Visa,Debit,4355016101875996,45108,864,Yes,1,2950,38626,2014,No
4019,325,Discover,Credit,6635329128734622,42064,405,Yes,1,6600,41821,2014,No
2344,325,Mastercard,Debit,5157654602857024,44197,61,Yes,1,21378,42064,2015,No
2843,689,Mastercard,Debit,5132514461067101,39417,356,Yes,1,29283,37742,2012,No
4486,1763,Visa,Debit,4680710047774163,43952,450,Yes,1,12220,34213,2011,No
4297,1763,Mastercard,Debit,5300904662487175,44256,946,No,1,30096,40026,2009,No
643,1763,Mastercard,Debit,5773517601936211,43862,656,Yes,2,12068,43831,2020,No
644,717,Mastercard,Debit,5903210987711411,45566,288,Yes,2,10039,43831,2020,No
1690,717,Mastercard,Debit (Prepaid),5709214226013916,43862,12,No,2,66,43862,2020,No
645,717,Mastercard,Debit,5408447393977144,43862,466,Yes,2,22043,43831,2020,No
887,717,Visa,Debit (Prepaid),4668401810025170,44713,651,Yes,2,56,43831,2020,No
5738,717,Mastercard,Credit,5444281905653215,45170,74,Yes,2,7100,43405,2018,No
145,884,Visa,Debit,4603341026600188,41030,611,Yes,2,1112,39083,2013,No
2237,884,Visa,Debit,4219385006716246,45108,676,Yes,2,8643,39873,2015,No
4748,884,Visa,Credit,4376956078073122,44136,45,Yes,1,8800,40057,2012,No
1373,884,Mastercard,Debit (Prepaid),5457193458056810,45505,138,Yes,2,68,42767,2017,No
1022,1701,Mastercard,Debit,5659646110824731,42552,243,Yes,1,6949,37653,2008,No
5900,1701,Mastercard,Debit,5046483953202631,44501,440,Yes,2,8169,39417,2007,No
3009,1701,Mastercard,Credit,5172226378448321,44896,648,Yes,1,6400,39934,2010,No
646,117,Mastercard,Debit (Prepaid),5858496467111392,45170,491,No,1,45,43831,2020,No
647,117,Mastercard,Debit,5207888548617783,43831,537,Yes,2,14759,43831,2020,No
1691,117,Mastercard,Debit,5365464128698342,44256,127,Yes,2,5372,43862,2020,No
5466,126,Mastercard,Debit,5877150082253441,45261,299,No,1,12059,39022,2008,No
2191,126,Mastercard,Debit,5486956731385318,41579,963,Yes,1,13823,39508,2011,No
5497,126,Mastercard,Debit,5110177937842500,45017,932,Yes,1,13555,39387,2011,No
5872,126,Visa,Debit,4662466858823442,45413,280,Yes,2,7991,39052,2009,No
2935,1051,Mastercard,Debit,5601903712765469,43862,584,Yes,1,25935,39203,2012,No
1692,1051,Mastercard,Credit,5158541599253887,44470,471,Yes,2,14100,43862,2020,No
5988,462,Visa,Debit,4340145979701817,45536,242,Yes,1,18290,40148,2015,No
2397,462,Visa,Debit,4428689481735989,44621,698,Yes,2,15322,34425,2009,No
1259,462,Visa,Debit (Prepaid),4262959598704280,42370,710,Yes,1,22,40210,2013,No
3957,462,Visa,Credit,4955210270382749,45597,551,Yes,2,5700,40360,2010,No
76,462,Mastercard,Debit,5131584971414266,40269,655,Yes,2,26303,38353,2008,No
1938,1454,Visa,Credit,4268635785571601,44197,36,Yes,2,12400,43862,2020,No
1164,1454,Amex,Credit,379047099954355,45231,178,Yes,1,8200,39845,2009,No
4481,467,Mastercard,Debit,5318644266130472,44197,925,Yes,2,31741,43678,2019,No
4278,467,Visa,Credit,4112282514083000,44378,619,Yes,2,14500,39661,2010,No
3914,467,Visa,Credit,4622003534052016,45352,207,Yes,2,11200,39995,2011,No
2324,1802,Visa,Credit,4642554061349246,43862,763,Yes,2,8400,41334,2013,No
5836,1802,Mastercard,Debit,5189892950843584,43009,495,Yes,2,36920,38687,2011,No
5125,1563,Mastercard,Debit,5018455451330735,45597,904,Yes,3,1129,39722,2012,No
3479,1563,Mastercard,Credit,5377821284992062,44866,138,Yes,1,2900,40330,2010,No
4030,1563,Visa,Debit,4720829352602343,42826,702,Yes,2,11902,41821,2014,No
2054,1563,Visa,Debit,4793063304202945,45200,29,Yes,1,9290,37681,2009,No
1427,1235,Amex,Credit,389499805815638,45323,391,Yes,2,11500,43862,2020,No
1693,587,Mastercard,Debit (Prepaid),5209314764335788,45170,770,Yes,1,28,43862,2020,No
1694,587,Mastercard,Debit,5893624216668665,45047,56,Yes,2,10365,43862,2020,No
5259,709,Mastercard,Debit,5953738621410056,44896,144,Yes,1,27123,41183,2012,No
6121,709,Mastercard,Debit,5585130631780942,44378,782,Yes,2,26564,42705,2016,No
2747,709,Mastercard,Debit,5810782752163021,44470,359,Yes,2,19915,42095,2015,No
888,1036,Visa,Debit,4431855128075923,44835,165,Yes,1,17446,43831,2020,No
1939,1036,Visa,Debit,4732750497887754,44409,29,Yes,2,7330,43862,2020,No
1292,372,Visa,Debit,4391595396891553,44013,346,Yes,2,10876,40575,2011,No
64,929,Amex,Credit,375292277672255,44256,667,Yes,2,36200,38353,2007,No
2821,253,Visa,Credit,4198207686929974,44256,480,Yes,1,800,37012,2008,No
6143,253,Mastercard,Debit,5482273460029161,45474,79,No,1,24690,43800,2019,No
146,1549,Visa,Debit (Prepaid),4402937579552709,43770,585,No,2,85,39083,2018,No
4825,1549,Visa,Credit,4003846186083987,45505,474,Yes,2,8800,40787,2011,No
3780,1549,Mastercard,Credit,5682264285595888,43922,798,Yes,1,14200,38899,2009,No
3264,1549,Visa,Debit,4443781290442851,43983,841,No,2,40920,37773,2015,No
4784,1549,Mastercard,Debit,5831664882961727,45170,915,Yes,1,29936,40422,2011,No
5054,529,Mastercard,Debit (Prepaid),5951526923211192,44287,427,Yes,1,73,38991,2009,No
5734,529,Visa,Debit,4915211682981554,44835,886,Yes,1,18558,43040,2017,No
2621,529,Visa,Credit,4065997009484970,45292,446,Yes,1,9300,39904,2013,No
3114,529,Amex,Credit,348640265728493,45444,591,Yes,1,4500,41030,2012,No
183,1306,Visa,Debit,4840631262367435,45170,686,Yes,2,17120,39448,2017,No
4610,1306,Mastercard,Credit,5600916670945192,45352,252,Yes,1,0,38961,2010,No
5901,1798,Mastercard,Debit,5255777164020505,44652,678,Yes,1,14162,39417,2015,No
4656,1798,Amex,Credit,356971060636319,45139,531,Yes,1,9000,39692,2008,No
1940,389,Visa,Debit,4898395876038302,44378,574,Yes,1,18699,43862,2020,No
1695,389,Mastercard,Debit,5854024331185026,45383,531,Yes,2,13979,43862,2020,No
648,389,Mastercard,Debit,5520710322024815,45261,197,Yes,1,22218,43831,2020,No
356,1829,Mastercard,Debit,5993983094110299,44197,784,No,1,19884,42370,2016,No
649,1829,Mastercard,Credit,5693261287915412,43862,823,Yes,1,10700,43831,2020,No
1696,1829,Mastercard,Credit,5344350231485244,45474,361,Yes,1,6600,43862,2020,No
650,1392,Mastercard,Debit,5409055666511641,44256,923,No,2,12014,43831,2020,No
889,1392,Visa,Debit,4351233548162610,45078,288,Yes,2,8227,43831,2020,No
651,1392,Mastercard,Credit,5550873515782737,44743,556,Yes,2,10100,43831,2020,No
1941,1949,Visa,Debit (Prepaid),4739715375933692,44409,229,Yes,1,38,43862,2020,No
359,1881,Visa,Debit,4584347378978298,44256,249,Yes,2,18548,42370,2016,No
1036,1881,Mastercard,Debit,5301585827591730,38047,529,Yes,1,19030,38018,2007,No
2540,1881,Mastercard,Debit (Prepaid),5449948874033393,40087,208,Yes,1,94,39173,2009,No
5318,1881,Visa,Debit,4524007081801504,45261,4,Yes,1,17583,42644,2016,No
2554,1881,Visa,Debit,4592017788097897,44440,501,Yes,1,20943,39173,2008,No
4653,1881,Visa,Credit,4908654507582365,43922,24,Yes,2,15800,39326,2013,No
410,1706,Amex,Credit,348111868266561,44440,246,Yes,1,7300,43831,2020,No
4420,1706,Amex,Credit,375447713582380,42370,91,Yes,1,10600,41852,2014,No
3915,848,Visa,Debit,4354185735186651,43831,120,Yes,1,19113,39995,2014,No
5423,848,Amex,Credit,349882494435592,44927,647,Yes,1,13700,38657,2008,No
3938,1044,Mastercard,Debit,5934234383814305,43952,173,Yes,2,16317,40360,2011,No
3065,1112,Mastercard,Credit,5783231256300889,42036,872,Yes,1,6000,40299,2016,No
5848,1112,Visa,Debit,4087524697172925,43952,91,Yes,2,4909,38687,2007,No
4330,1112,Mastercard,Debit,5622555186345236,41487,409,Yes,2,14702,40391,2010,No
652,1112,Mastercard,Debit,5912994287217501,43983,291,Yes,1,10896,43831,2020,No
653,1112,Mastercard,Debit,5626395550412597,45017,678,Yes,1,3526,43831,2020,No
5202,1112,Mastercard,Debit,5329917409393426,45352,300,Yes,2,10083,40452,2010,No
5432,802,Mastercard,Credit,5444299345162204,45323,480,Yes,2,18300,38657,2014,No
2291,802,Visa,Credit,4637446539727375,44317,107,Yes,2,21400,40603,2011,No
5293,802,Mastercard,Debit,5564701470778719,45566,739,Yes,1,20886,41913,2014,No
5676,802,Mastercard,Debit,5907261370634843,45474,645,Yes,1,27701,41214,2012,No
233,859,Mastercard,Credit,5753025722639048,45170,224,Yes,2,8800,40179,2010,No
2304,859,Mastercard,Debit,5224418160535170,44378,724,Yes,2,20354,40969,2012,No
4014,859,Visa,Debit,4318671654054716,44105,37,Yes,2,14695,41456,2013,No
3480,859,Mastercard,Debit,5947211336145075,45352,807,Yes,2,16783,40330,2011,No
5223,441,Visa,Debit,4135867565103066,45627,486,Yes,1,21087,40452,2016,No
4433,879,Mastercard,Debit,5798962665831209,45536,304,Yes,1,10966,41852,2014,No
4500,879,Visa,Debit,4988862076390748,45505,244,Yes,2,12184,36404,2010,No
2192,879,Mastercard,Credit,5674236311971700,45352,955,Yes,1,5100,39508,2015,No
1942,1437,Visa,Debit,4854757670875227,43862,239,Yes,2,30404,43862,2020,No
6062,1437,Visa,Debit,4035380547578392,44652,750,Yes,2,13193,40878,2011,No
4385,1437,Visa,Credit,4504840142387818,45108,344,Yes,1,11400,40756,2019,No
5818,1437,Mastercard,Debit,5809285273861427,44317,79,Yes,2,16959,38322,2014,No
3195,1413,Mastercard,Debit,5135176048333370,45536,832,Yes,1,14927,42856,2017,No
2754,1413,Visa,Debit,4793567137334721,45627,45,No,1,13760,42095,2015,No
2255,1413,Mastercard,Debit,5875822666213917,44287,269,Yes,2,17023,40238,2011,No
1104,1413,Discover,Credit,6945679421971452,44105,816,Yes,1,6500,39114,2014,No
4673,1413,Mastercard,Debit,5703901298391167,40483,436,Yes,2,15562,39692,2016,No
1182,1710,Mastercard,Debit,5130947171604512,45261,342,Yes,2,17611,39845,2011,No
3502,1710,Visa,Credit,4945896135256781,44317,82,Yes,1,11700,40330,2014,No
1363,1710,Discover,Credit,6449625285546786,44136,985,Yes,1,6600,42401,2016,No
3353,1037,Mastercard,Debit,5281988379479420,43922,313,Yes,2,4230,39234,2008,No
1303,1037,Mastercard,Credit,5669892249102759,41426,518,Yes,2,7500,40940,2012,No
654,966,Mastercard,Debit,5612228528720084,44835,458,Yes,2,1077,43831,2020,No
655,107,Mastercard,Debit (Prepaid),5738671537483072,44440,427,Yes,1,98,43831,2020,No
2150,107,Mastercard,Credit,5527178999283012,39326,561,Yes,1,5500,39142,2015,No
2708,107,Visa,Credit,4710429105538737,42095,958,Yes,2,5500,41000,2012,No
5349,107,Mastercard,Debit,5069297201755228,44835,922,No,2,9898,35370,2011,No
255,107,Visa,Debit (Prepaid),4664388076567373,44621,796,No,1,66,40179,2011,No
2065,1247,Mastercard,Debit,5287003468674175,44835,799,No,2,13095,38047,2018,No
1073,1247,Visa,Debit,4022230098961139,44317,90,Yes,1,30822,38384,2015,No
3370,1247,Visa,Debit,4303658032034982,45017,673,Yes,2,16764,39234,2007,No
5837,1247,Mastercard,Credit,5064938627957332,44682,742,No,2,5700,38687,2010,No
5686,1247,Mastercard,Debit,5905151932957268,45108,407,Yes,1,18482,41579,2013,No
890,700,Visa,Debit (Prepaid),4940531959877089,44105,374,Yes,2,33,43831,2020,No
891,1363,Visa,Debit,4429857777537289,43831,404,Yes,2,21692,43831,2020,No
656,1363,Mastercard,Credit,5607389851323321,45017,557,Yes,1,11200,43831,2020,No
657,10,Mastercard,Debit,5686764662723286,44621,113,Yes,1,24602,43831,2020,No
3405,10,Visa,Debit,4236022081985704,42644,326,Yes,2,44390,39600,2009,No
3296,1725,Mastercard,Debit,5197218235211418,44197,955,Yes,2,30950,38504,2020,No
4998,1725,Visa,Debit,4193057506301353,45078,602,Yes,1,4723,37895,2011,No
2238,1725,Visa,Debit,4872357106200453,44317,17,Yes,1,12325,39873,2009,No
2814,1725,Mastercard,Debit (Prepaid),5566680974439314,40210,454,Yes,2,15,37012,2009,No
4999,1725,Visa,Debit,4119268573253939,44805,247,Yes,2,28166,37895,2015,No
3525,1725,Mastercard,Debit,5810332499908324,45627,932,Yes,1,14056,40695,2011,No
6011,1145,Mastercard,Debit,5350628456401491,45597,382,Yes,1,35169,40513,2012,No
4331,1145,Mastercard,Credit,5309736298494191,44621,728,Yes,1,17500,40391,2011,No
5444,1145,Visa,Debit (Prepaid),4443040432064205,40969,861,Yes,2,33,38657,2010,No
2844,864,Mastercard,Credit,5404748709503428,44470,943,No,2,18300,37742,2008,No
3526,864,Mastercard,Credit,5766890677028200,44896,9,Yes,3,5700,40695,2011,No
4802,864,Visa,Credit,4544774001344065,45536,527,Yes,1,19100,40422,2015,No
3649,1357,Amex,Credit,336494766392092,44136,600,Yes,2,11100,35977,2016,No
5615,1357,Mastercard,Debit,5546537643480546,44228,748,Yes,2,2833,40483,2013,No
2990,1357,Visa,Debit,4580468046825266,41000,101,Yes,1,12833,39569,2010,No
5105,1357,Amex,Credit,305833889455873,45474,198,Yes,2,7500,39722,2008,No
65,1357,Amex,Credit,302737588175602,43922,900,Yes,2,14600,38353,2014,No
4611,1357,Mastercard,Debit (Prepaid),5042598887023376,42948,909,Yes,1,100,38961,2014,No
4488,1357,Amex,Credit,323578133531197,44713,404,Yes,1,8000,34943,2003,No
1044,1344,Visa,Credit,4937394377002273,44317,20,Yes,1,5300,38018,2007,No
1027,1344,Visa,Debit,4386594468368100,44986,765,Yes,2,22601,37653,2010,No
1697,1252,Mastercard,Debit,5873838154222952,43862,759,Yes,2,27556,43862,2020,No
1943,1252,Visa,Debit (Prepaid),4725811445977510,44044,276,Yes,2,29,43862,2020,No
1698,935,Mastercard,Debit,5081978309209093,44562,860,Yes,1,19753,43862,2020,No
658,935,Mastercard,Debit,5743528973419482,44136,702,Yes,1,15527,43831,2020,No
892,935,Visa,Debit,4025612938343507,44075,547,No,1,16056,43831,2020,No
4349,1748,Visa,Debit,4658834560157747,43891,222,Yes,1,9272,40391,2011,No
4971,1123,Mastercard,Credit,5936059093647862,44013,739,Yes,1,9000,37530,2010,No
3010,1123,Mastercard,Debit (Prepaid),5789926821361976,44287,833,Yes,2,83,39934,2010,No
4350,1123,Visa,Debit,4292936340098046,42461,106,Yes,2,1394,40391,2015,No
125,546,Amex,Credit,391488790203553,43983,195,Yes,1,17900,39083,2010,No
4813,546,Mastercard,Debit,5928320194768562,42583,838,Yes,2,2559,40787,2011,No
4495,546,Mastercard,Debit,5632931851516080,45200,688,Yes,2,9285,36039,2013,No
3433,430,Mastercard,Debit (Prepaid),5203903413139239,45139,495,No,2,130,39965,2009,No
4351,430,Visa,Credit,4781372317032583,44958,403,Yes,1,13400,40391,2010,No
150,430,Amex,Credit,320312548990885,41487,628,Yes,1,9200,39448,2009,No
5768,430,Visa,Credit,4148787669895828,44774,50,Yes,1,17700,36861,2009,No
2860,430,Mastercard,Debit,5346827663529174,45566,54,No,2,37634,38108,2006,No
2265,61,Visa,Credit,4759060378229068,45505,148,Yes,1,25200,40238,2020,No
2622,61,Visa,Debit,4251438588647763,44256,177,Yes,2,27878,39904,2011,No
3503,61,Visa,Debit,4873170994873047,44531,510,Yes,2,19264,40330,2010,No
5036,1621,Visa,Credit,4601495519183808,41000,833,Yes,1,17000,38626,2016,No
1053,1621,Mastercard,Debit,5822238075477046,39783,299,No,2,14681,38384,2012,No
2709,1621,Visa,Credit,4035574637806082,43922,28,No,3,25100,41000,2012,No
2316,1621,Mastercard,Debit,5252385354093904,44958,874,Yes,2,54842,41334,2013,No
1944,413,Visa,Credit,4775884194235989,43862,411,Yes,2,16900,43862,2020,No
893,413,Visa,Credit,4544713227326156,44166,4,Yes,1,12800,43831,2020,No
1699,269,Mastercard,Debit (Prepaid),5701332239788541,45108,299,Yes,1,86,43862,2020,No
5332,269,Visa,Debit (Prepaid),4847294655009003,44835,440,Yes,1,61,43374,2018,No
1945,269,Visa,Debit (Prepaid),4119373610006563,44287,374,Yes,1,55,43862,2020,No
265,37,Discover,Credit,6845375674595536,45323,943,Yes,1,0,40544,2011,No
1230,37,Mastercard,Debit,5417518550067026,44896,737,Yes,1,10608,40210,2010,No
1183,37,Mastercard,Debit,5345636299699533,41306,788,Yes,1,16315,39845,2010,No
659,37,Mastercard,Debit,5503299875661525,43862,924,Yes,1,20587,43831,2020,No
4044,1793,Amex,Credit,320032582560720,44075,917,Yes,2,7300,42552,2016,No
290,1793,Visa,Debit (Prepaid),4525019658850214,44835,425,Yes,2,60,40544,2011,No
4452,1793,Visa,Debit (Prepaid),4319964166566927,44927,205,No,1,69,42217,2015,No
1700,1793,Mastercard,Debit (Prepaid),5538874717660586,45170,671,Yes,1,90,43862,2020,No
5181,1846,Visa,Debit,4700227604701791,41183,163,Yes,1,11714,40087,2014,No
1346,1846,Mastercard,Credit,5618611337229363,44531,114,No,2,6400,41671,2014,No
2373,1846,Mastercard,Debit (Prepaid),5302877087935862,43313,213,Yes,1,84,43160,2018,No
3297,1846,Mastercard,Credit,5762316813851481,44835,722,No,1,6900,38504,2012,No
4899,116,Mastercard,Debit (Prepaid),5236777406383687,44105,234,Yes,1,64,42614,2016,No
6072,116,Mastercard,Debit,5463788030135116,45627,236,Yes,2,37377,41244,2012,No
5989,752,Visa,Debit,4571249574954358,44805,588,Yes,2,11002,40148,2009,No
4105,752,Visa,Debit,4048255744655078,44013,307,No,2,19765,37104,2009,No
2465,752,Mastercard,Credit,5971047131415221,43132,191,No,1,12900,38078,2010,No
1701,1185,Mastercard,Debit,5802516154574090,44378,566,Yes,1,22353,43862,2020,No
5990,683,Visa,Debit,4998445442709639,44256,899,Yes,2,28696,40148,2009,No
4731,683,Mastercard,Credit,5587200077332468,45261,661,Yes,1,20700,40057,2010,No
1054,683,Mastercard,Debit,5079107565180218,44958,905,Yes,1,14868,38384,2013,No
4279,683,Visa,Debit (Prepaid),4206153698593049,41244,9,Yes,1,78,39661,2008,No
6012,683,Mastercard,Debit,5521151206022377,43952,641,Yes,2,1633,40513,2012,No
1428,903,Amex,Credit,330491125625090,45597,856,Yes,1,15700,43862,2020,No
1702,903,Mastercard,Debit (Prepaid),5789086009227522,45017,492,Yes,2,60,43862,2020,No
1946,903,Visa,Debit,4396300530343290,45139,768,Yes,2,5222,43862,2020,No
1947,903,Visa,Debit,4316804623436512,44743,145,Yes,1,14897,43862,2020,No
1703,903,Mastercard,Credit,5270606118993945,44531,99,Yes,2,10500,43862,2020,No
